CpGmarker,center,scale
cg24289167,0.0792842447300601,0.0408179562107863
cg24293567,0.0711535191918144,0.0267646386166448
cg24297976,0.040751711061023,0.0205862951465788
cg24298280,0.7678292982350606,0.1204258557594885
cg24300924,0.0501315348892976,0.0279259668519125
cg24302095,0.0387578521590301,0.0212141848245885
cg24304712,0.0460807639856331,0.0232043525773211
cg24304714,0.4302816392891525,0.1554885961325173
cg24305835,0.0183810512116197,0.0207748067068599
cg24306924,0.032472410082241,0.0174217532200754
cg24307225,0.0232854981876935,0.0201093234312467
cg24310246,0.8321775711495935,0.0615227419253713
cg24311282,0.8980867734789346,0.0638027822506726
cg24311382,0.0416734371244379,0.0471095529651908
cg24315815,0.8646929480898271,0.3568676250418334
cg24315860,0.0361764693302639,0.0326493005603384
cg24317255,0.0704800293661337,0.0303875100997967
cg24318412,0.0334393160082723,0.0172538237747945
cg24319545,0.0424838182141515,0.0199562544661299
cg24320643,0.0621032062324752,0.0616906555688152
cg24321030,0.0173106625565548,0.0167437567537303
cg24322623,0.0883884063825151,0.0616526380250918
cg24323031,0.0571001628572712,0.0300419140219604
cg24323434,0.0361025523711057,0.0245606275127004
cg24323726,0.7637192438838614,0.1766274378562404
cg24325790,0.8751433873951742,0.0845319867167271
cg24326142,0.0642631924223302,0.0427653188154668
cg24329717,0.8887399706954164,0.1106483583310035
cg24329794,0.0268635956431677,0.013223941444921
cg24331079,0.9141321054810037,0.0661691204443279
cg24331162,0.8168616784473666,0.1609592648441413
cg24332433,0.0582738311227587,0.0314885631812858
cg24333473,0.2354998627340708,0.1427889756326776
cg24334790,0.0347972205254351,0.0149836170208605
cg24334879,0.0360668590907497,0.0168447742787296
cg24334983,0.0722687906348432,0.0389064545264337
cg24335149,0.8283153396207865,0.0889374763295314
cg24335895,0.3124657284377161,0.1846676924953488
cg24336531,0.0438092185532919,0.0212278290422295
cg24337809,0.0414247728241217,0.0247849118731247
cg24338843,0.8186091653990681,0.128334798539751
cg24340657,0.8552676707168405,0.0918543612172072
cg24341129,0.340649123917031,0.1376752846919239
cg24341177,0.0598473473244504,0.0341777342441245
cg24341220,0.04767372317495,0.0216003513476597
cg24341800,0.0560612311190191,0.1725308616561983
cg24341944,0.052859796317753,0.0312511584865442
cg24342628,0.0306328084225044,0.0179129394389377
cg24343515,0.0188438785954057,0.0209860928920832
cg24345138,0.0501436605190488,0.0233445508900943
cg24345247,0.0321072109316698,0.0256394715559723
cg24345793,0.0457257324879075,0.0201733726468877
cg24346637,0.7768734853277044,0.1395891525407163
cg24349555,0.0671121017193295,0.0490462617543593
cg24352530,0.0981055563499555,0.0675538021904366
cg24352736,0.020756654188869,0.0136108070927651
cg24353217,0.8219506576341565,0.0756178168129586
cg24353466,0.0273441856999334,0.014875027607357
cg24353833,0.1065485981897425,0.0915310645860526
cg24355006,0.8722949203845329,0.1006111111049765
cg24355048,0.5153219013357879,0.315239059845926
cg24355174,0.0521018777787497,0.0497570299691182
cg24356544,0.7051946912155139,0.1280625651999268
cg24356797,0.0474843883499135,0.0362272603748288
cg24357161,0.5533193046824476,0.2224789188397078
cg24358465,0.0236412333341214,0.0313395696929071
cg24358529,0.0439317766468683,0.054197422935665
cg24362016,0.3681323225676839,0.1840577432535693
cg24362401,0.0660495420195734,0.0797197715125659
cg24363955,0.8568800299442476,0.0763925420811911
cg24364574,0.17406659252321,0.1145975749091108
cg24365867,0.830432984043076,0.3223858358848799
cg24371157,0.0344408005325162,0.0147980694150213
cg24371225,0.0531149326942552,0.0670830345956249
cg24371383,0.1001518213858703,0.1325152353309471
cg24373760,0.0309706624591545,0.0153535805148144
cg24377133,0.2816731814942907,0.1051407169186003
cg24378421,0.4627625696474968,0.1024645624054386
cg24382521,0.7062244216015623,0.1678266611359216
cg24384676,0.1314685019537403,0.0722176307366933
cg24385322,0.0653477854196143,0.0491375022669482
cg24387380,0.7043269265544595,0.1237630930417434
cg24389347,0.7656340334551167,0.1465526684228918
cg24389359,0.7229767699441874,0.123756855729489
cg24391122,0.0434686214353857,0.0384466468759347
cg24392274,0.2608410942106328,0.3724409421152617
cg24392479,0.0609983815862303,0.0523747844074445
cg24392574,0.8990265350662195,0.1132726852594681
cg24394865,0.033229678443045,0.0156715642328947
cg24399405,0.9164033637118276,0.0431907091730938
cg24399529,0.2472537597966292,0.1334351623919081
cg24400943,0.8377441657461917,0.0530446639829866
cg24401912,0.0569283241200643,0.032803037531791
cg24403722,0.0514027386620203,0.0365300058640534
cg24405636,0.0435060090883444,0.0312481848447052
cg24407065,0.9201572388636796,0.0512433797864818
cg24407308,0.0557205691729665,0.0247348421368076
cg24408511,0.9134349716071252,0.0684590938680991
cg24408817,0.0511762142487738,0.0571630058491137
cg24409107,0.0321769015758306,0.0227449410335777
cg24411312,0.8633659875884332,0.0633857889008402
cg24414089,0.0595414251218578,0.0275793694615212
cg24414383,0.8595953386703108,0.1713149081826175
cg24417499,0.2272284985888221,0.1102671432744246
cg24420778,0.0350736873571233,0.0150015017371359
cg24423088,0.9005408880253327,0.1103444941236962
cg24424381,0.0320483976248059,0.0409328791029512
cg24426405,0.6668108507305013,0.2412761011748118
cg24427660,0.4057467729424188,0.2442777760056076
cg24428042,0.032985452508539,0.0353758720314801
cg24428760,0.0604469796639066,0.0366175545500256
cg24429836,0.4713317346855321,0.2669275761163328
cg24430616,0.8491488841219463,0.0839609998864661
cg24432073,0.0384218406676168,0.0165537399582015
cg24433189,0.403889266288409,0.3076380007521896
cg24434118,0.0654730190900338,0.0381941605741983
cg24435704,0.9188326895030634,0.0431209761319714
cg24438655,0.0481390726148572,0.0214732063034282
cg24442290,0.0675580713170389,0.0234111658024226
cg24443250,0.0506379576844781,0.6276718212312395
cg24443885,0.0869209016223386,0.0673067091076948
cg24443925,0.0678771702379441,0.0493483411324653
cg24444408,0.046557071661728,0.0242553718208387
cg24445405,0.8182466096903548,0.2065397825258697
cg24446548,0.0524465989288948,0.0610557077740545
cg24447890,0.8011880598717915,0.2145714728322517
cg24448259,0.0382368691283704,0.0292358868158259
cg24450157,0.0232795853892887,0.0276784742456373
cg24450312,0.0730564210207062,0.0757949195981385
cg24453353,0.0365407370302332,0.0145668019576807
cg24453664,0.2182644101569591,0.2509055897853073
cg24454143,0.3159327582193112,0.2284343761998685
cg24454435,0.0401504437953142,0.0294385368458815
cg24454579,0.8053171800273548,0.1010906457241767
cg24457521,0.0307221780532601,0.0390433548130222
cg24459023,0.0353556741985787,0.0182625781732289
cg24459209,0.8212312628078617,0.1104509224165891
cg24459563,0.8037513904951152,0.1775431064569294
cg24461814,0.8878534757626042,0.0392315668219358
cg24467291,0.0815483014158897,0.0325038385861489
cg24468890,0.2458903438572866,0.1626443776067183
cg24469114,0.0623918900278133,0.0271305293898192
cg24469803,0.0688912462485564,0.0659189100051558
cg24469977,0.9170838026193936,0.0910122958155829
cg24471268,0.0459993311368114,0.0172345133586149
cg24471555,0.9198814374912766,0.0449789138334282
cg24471867,0.0372592727037974,0.0145806132027746
cg24473633,0.0314568869041549,0.0192710156244161
cg24474182,0.5542052255999402,0.4343195546445224
cg24474998,0.0335099420873124,0.013365221802441
cg24475171,0.1685207804290908,0.2000887536775593
cg24476569,0.2466411973958317,0.137287571056945
cg24477567,0.597177531337151,0.1664689333403485
cg24478145,0.0696802379472889,0.0634183688215644
cg24478630,0.0341930336267603,0.0234368638446543
cg24480194,0.0345323373094382,0.0152867620107835
cg24481633,0.0171178492421338,0.0187678508738908
cg24482053,0.048877995689284,0.016375277119534
cg24482234,0.0789012141408456,0.0301862735654662
cg24484103,0.0446675506631885,0.052390364022369
cg24485466,0.0416879901844209,0.0249741696725813
cg24488435,0.0508647961470163,0.0246537789162222
cg24489015,0.4088392218533512,0.3901189482686025
cg24489237,0.1200153910259673,0.0800163969795343
cg24490338,0.8472426018243672,0.0656564989709609
cg24490859,0.0432984279110727,0.0197426862539199
cg24493940,0.1371086631697907,0.0936404329279581
cg24494008,0.0558823802881961,0.0594974023485577
cg24495017,0.2530410608080699,0.182965813187951
cg24496666,0.0682923648910713,0.0337491615949397
cg24497270,0.0168142013834496,0.0113549018094489
cg24497819,0.0670401758318929,0.6567600581192065
cg24497877,0.0606273291475862,0.0325980681123796
cg24499411,0.7408257836346155,0.12800001786133
cg24500683,0.1084255179424472,0.049300129578605
cg24502084,0.0343426121056045,0.0127796584731634
cg24504986,0.0365872716334187,0.0152496443458355
cg24505122,0.8635657452294183,0.0782867003952488
cg24505341,0.2830257695321542,0.1071499003134228
cg24505527,0.0338820155023883,0.0149490719752549
cg24506604,0.7904558226798899,0.1002941510455255
cg24507762,0.1396732244893845,0.0908127026222731
cg24509668,0.07378441341393,0.0481078211407914
cg24511869,0.0473662702716628,0.024899227995302
cg24512303,0.7319812159335732,0.1058340983429356
cg24513045,0.0673454908591645,0.0355295234768899
cg24515202,0.0313670064389862,0.0193944186833583
cg24516061,0.0433795251181435,0.0297835061170289
cg24516901,0.107377099505702,0.3619475729602381
cg24517042,0.8585569532568054,0.0514279542477853
cg24520070,0.6269810704303314,0.1943947238693946
cg24520800,0.0336809094628223,0.0132374788904224
cg24523000,0.3134722047248162,0.1119090090049849
cg24523456,0.8774780304753834,0.1106530682098341
cg24526899,0.6505781846672116,0.1339614301368979
cg24527001,0.0379112348024579,0.0251231296878647
cg24528523,0.0985088130412072,0.1055921947957585
cg24529858,0.8141476150686149,0.1769784100060987
cg24530795,0.0773697951556567,0.0458174998348492
cg24532476,0.8829499392986673,0.0927505780348856
cg24532669,0.0622253399479096,0.0302996102402744
cg24535573,0.0239021582098458,0.0333169711416013
cg24541550,0.8293271244786263,0.283422792141152
cg24543400,0.0286678038228496,0.0127732825405608
cg24545967,0.0872426667413909,0.6022487653071014
cg24546463,0.2144199461789383,0.1233383964037342
cg24547948,0.0451206912042465,0.018594987183867
cg24549085,0.0339782403947414,0.0214969600053142
cg24552431,0.0266862069397438,0.0129879531862257
cg24555600,0.038521489372381,0.0248624885694132
cg24555656,0.0491816151883067,0.0418209190281456
cg24556026,0.6147005590185297,0.1856971748055308
cg24558204,0.0531335477680549,0.0277338716062925
cg24560809,0.8501855965612288,0.15024756554142
cg24562819,0.0746587879103299,0.0411725029256748
cg24568646,0.0582280797283358,0.0655335099409808
cg24573310,0.024323182740271,0.034897609154506
cg24573501,0.1508180435226386,0.0976012031124501
cg24574111,0.90230358024055,0.0475284381977775
cg24576270,0.0451205497536155,0.024372677469655
cg24576735,0.0471757357744038,0.0194656145689371
cg24577137,0.0719264023959959,0.0264392754674741
cg24579896,0.0797719952497437,0.0494270318928792
cg24580001,0.881726249628511,0.0671688959074814
cg24580056,0.933279249535442,0.0458582090032506
cg24580185,0.0272836777343623,0.0156590705285624
cg24580526,0.033893170625425,0.0220678320505266
cg24580782,0.9066319064238186,0.0718592970908666
cg24585690,0.789336034464706,0.1665617345594872
cg24592207,0.0283111748022317,0.0191640985507964
cg24592364,0.0422774960600164,0.0200624734279988
cg24593475,0.0521011267456285,0.026492936095575
cg24594997,0.0636229444799806,0.0430056370286411
cg24595957,0.0217885860505808,0.0126937134550001
cg24596472,0.1496802646743289,0.1039690966395454
cg24602243,0.0665012138260137,0.0323005379277013
cg24603941,0.7724151683428289,0.2472395536872905
cg24606773,0.0418329922288347,0.0177056420767154
cg24607398,0.654166399300396,0.3310849664963547
cg24607535,0.8890248736900481,0.0802869495178844
cg24608308,0.0398377001895549,0.0195632967691714
cg24611631,0.051277756244444,0.023563094932413
cg24612198,0.7802199479127829,0.2057773394142912
cg24612772,0.0748202266500203,0.095032385861046
cg24613957,0.8626929828282479,0.1160231811238245
cg24615044,0.0354969196157419,0.0173730126649223
cg24615251,0.8537070003918883,0.0808954705223373
cg24616461,0.0593695389506785,0.0228516165660277
cg24618244,0.0808947875140756,0.0700393592392578
cg24618716,0.0409083963315448,0.0173877654808477
cg24619694,0.83724266092748,0.1049477480652465
cg24620905,0.6492011902172852,0.5614330436907196
cg24621042,0.4880434820118519,0.2073185573655865
cg24621354,0.0638666886361731,0.042958463360267
cg24623271,0.1206908878668875,0.0568033932829494
cg24624841,0.2024944268362367,0.1211947783661025
cg24625128,0.0266708625257572,0.0149221416974523
cg24625388,0.2430367827708566,0.1519963299662576
cg24633242,0.0912572956701903,0.0313505834979966
cg24633648,0.0805793552395729,0.040301470624351
cg24635866,0.0250007835437428,0.0111032101604862
cg24638647,0.0578816619223827,0.0261687345618718
cg24641352,0.3733038433622572,0.1248457788521967
cg24642468,0.5602671086345627,0.1552356949756598
cg24642516,0.051080024954593,0.0466376967467335
cg24642523,0.1947884578875396,0.1011185689474573
cg24642820,0.5139533969345135,0.3046161075993
cg24645221,0.1181976232518022,0.1103941960245697
cg24646414,0.2289559259590113,0.1304581678655822
cg24646513,0.0439644212416778,0.0358979370882362
cg24649346,0.0589734936148785,0.0177970482620441
cg24649641,0.0539153627009709,0.0180915081978205
cg24649713,0.0539337875994073,0.050877788679788
cg24650229,0.9258813273283522,0.0558078937176479
cg24650353,0.0440164286641937,0.0201423592299647
cg24650394,0.9327175888077128,0.0540849612613796
cg24650501,0.0812346176154507,0.0445756906949205
cg24651706,0.0417234766084497,0.0285973135205476
cg24652271,0.0378276687565349,0.0295035341506833
cg24652919,0.759095095864539,0.2647364171942333
cg24653181,0.0842123555035354,0.0864755357652924
cg24654547,0.0510982279780349,0.1253026827478743
cg24660086,0.6845754160195483,0.1824016779862024
cg24661752,0.8961019953432561,0.0564088252240472
cg24662961,0.0634956745264477,0.0432347376910757
cg24664861,0.0404649411820565,0.0242076596187196
cg24664957,0.6766368556095812,0.1321656415382754
cg24668150,0.0481899938671762,0.0150015764572673
cg24670715,0.6756554109488633,0.3584206875560765
cg24673765,0.240237188427091,0.1446476374994136
cg24674220,0.8818654137975386,0.0551800477314812
cg24674703,0.509545640637854,0.4960391580840465
cg24675098,0.0419594899381748,0.0198674419335921
cg24677780,0.0616555681511165,0.0278269949816011
cg24678320,0.8478869882106165,0.1206865960052695
cg24678429,0.0334490180859729,0.0151536345985418
cg24679082,0.0559358016907135,0.0309602704626282
cg24680602,0.0800592258433804,0.0600494200048579
cg24680924,0.0290647681288536,0.0143598435615002
cg24682149,0.0494274747903657,0.0312298309322217
cg24683061,0.0338787144376619,0.0211428095285582
cg24686224,0.0412247214668937,0.0191085873785113
cg24686358,0.1131017207517094,0.0943924416235194
cg24686542,0.0379672741108253,0.0507358888819173
cg24687051,0.0460222060617014,0.0263030065246824
cg24687335,0.0297140058927012,0.0193506122367515
cg24687764,0.0446902600191151,0.0533820986886148
cg24688248,0.1243748048376152,0.0639238316754144
cg24690731,0.1983981779000571,0.1448952364752256
cg24691255,0.9186377827132964,0.0478806898248387
cg24691453,0.1367487818993628,0.6017814341964589
cg24691461,0.6048383150582092,0.3207894069961453
cg24691578,0.0379046636009928,0.0210582534988105
cg24692716,0.0306547486884157,0.0174992156544453
cg24693053,0.1612744841177268,0.2046961612675151
cg24693368,0.0967286642122816,0.0421312067840366
cg24693620,0.0289263129996683,0.0129513499468272
cg24693909,0.0405539767942677,0.0575016802626762
cg24694549,0.8853352773235296,0.347124420367442
cg24697184,0.0917712783093245,0.0831964471062933
cg24697682,0.0434836873783843,0.0347963764733602
cg24698622,0.0895338349551985,0.049134367588011
cg24703717,0.0468865396743813,0.0309938189935739
cg24705286,0.0680114864691109,0.0565528459893714
cg24709471,0.1038645730260018,0.0937696892278919
cg24710073,0.5439132085927108,0.1773789624118743
cg24710886,0.0511937796899127,0.034815474307962
cg24711626,0.0153470030240982,0.0163528717150703
cg24712395,0.8755068958413833,0.0761002706068327
cg24713080,0.064694529298997,0.0301067051961566
cg24713204,0.181791273687289,0.2198765619522625
cg24715106,0.0475081879884109,0.0428596557187804
cg24715245,0.1089484036538503,0.1293020541454762
cg24715735,0.2180120482460007,0.4186742712674181
cg24719575,0.0737639299762188,0.032906848196981
cg24719601,0.1004720904610706,0.0486483195892904
cg24719984,0.1194448416806294,0.0703261670968094
cg24723331,0.0577292075755289,0.0362986238108906
cg24724583,0.4315588529490444,0.1217458901160078
cg24727203,0.1083096075836329,0.0727018120938409
cg24728447,0.0443371162648349,0.0168326907517267
cg24730207,0.9239296060745634,0.0411668822580566
cg24731756,0.0373573878992543,0.0146122275433467
cg24733384,0.2169625431715442,0.1406854341156707
cg24734575,0.900647054192756,0.1133310624388852
cg24735489,0.4446082872953583,0.3318060002108579
cg24735937,0.7531296148245309,0.2331350429955487
cg24737900,0.0788508540796929,0.0318903217814953
cg24738006,0.0363288775144301,0.0177134238237716
cg24739326,0.0858229579132543,0.0442076057813595
cg24743283,0.0702652262353537,0.0385026788756006
cg24744425,0.0165527406962844,0.0178155667372666
cg24745738,0.1450400930664589,0.0919765652521342
cg24747122,0.7681609120813452,0.3730035400344128
cg24747396,0.0500200238876225,0.0191688791830042
cg24748786,0.5680253521132689,0.1348942168501566
cg24749970,0.0654377962148373,0.0540963439532077
cg24750391,0.3299781288710721,0.155618518005636
cg24751129,0.6796290218911785,0.1944071374274782
cg24754277,0.283197317223686,0.2391343775172032
cg24758027,0.0414085140480406,0.0319376536349414
cg24759821,0.1042593170960041,0.0594807520029136
cg24762359,0.084053881294405,0.0757413505310085
cg24762437,0.0373238101467452,0.0166682133835048
cg24765446,0.7890454660087896,0.2097525027384286
cg24767315,0.0196509679295828,0.0119695565741731
cg24768561,0.4609101900776121,0.1997049296936895
cg24769045,0.0394593373370264,0.0166417183901093
cg24770649,0.0608904495621475,0.0255993177989048
cg24770850,0.0381819543563893,0.0300868959995738
cg24776019,0.908894562053948,0.1007599956826428
cg24777065,0.049232575612354,0.0168888504639637
cg24777762,0.0811618015126266,0.0302147528754847
cg24777950,0.5338460490117398,0.4122253814134228
cg24778383,0.0450311445711188,0.0271591722295142
cg24779015,0.9102838825515892,0.0490820053899218
cg24783979,0.0491355238797118,0.0247485134773597
cg24789424,0.8846726365370893,0.0620664941840461
cg24791546,0.0460530421848087,0.0359018895662861
cg24792272,0.045491074652082,0.0315326659300073
cg24792749,0.0536807562960957,0.0325991417582911
cg24793470,0.0864359726799696,0.1018935211808463
cg24793903,0.0393878663299203,0.0205050382239597
cg24794433,0.0590070594866345,0.1447750035819051
cg24794531,0.0865829174783969,0.0726363118058266
cg24794734,0.0356019180256521,0.0236471916846083
cg24794758,0.0513958284285386,0.0226263567295673
cg24794992,0.7957544618065,0.1069046256132378
cg24796403,0.0513574639367491,0.0247618733495214
cg24797830,0.0489161648125095,0.0258689065487635
cg24798047,0.5231003131760689,0.1898016002702188
cg24800810,0.0851905252723502,0.044149978305378
cg24805239,0.0566403217273882,0.0385041385831957
cg24808674,0.0575117704795989,0.0213249636570764
cg24809640,0.0593207491793432,0.0237286261000845
cg24809768,0.035944550381644,0.0200108032798881
cg24812103,0.6473309317592527,0.2014948131019565
cg24812167,0.6240500120396959,0.2467616502875093
cg24812523,0.8842966892924775,0.132494469145353
cg24813212,0.0322230328703795,0.017251428608479
cg24815853,0.3404202228873385,0.1230678074056019
cg24816866,0.862344426771334,0.1624203554436344
cg24817430,0.068502115495791,0.0522837087618843
cg24818418,0.8844342061915411,0.063627210373687
cg24820250,0.8916362856326151,0.1171404692930248
cg24820508,0.0554041819975673,0.0312005928329703
cg24820809,0.9092824967205604,0.0583757364003987
cg24821554,0.4584508212235164,0.419310837251691
cg24822446,0.0326833994090039,0.0121148158516515
cg24823993,0.031232902198675,0.0151217997596961
cg24824266,0.0471803028467894,0.0265996232908307
cg24824840,0.8343461702876711,0.0790090914890827
cg24825722,0.6475821674677732,0.1688880808745946
cg24826645,0.0877777120769257,0.061508018506164
cg24829483,0.8411893022016631,0.153901390767194
cg24831427,0.7633392379050297,0.1456957829211786
cg24832140,0.056980629754111,0.0618289606163104
cg24833277,0.818396489920916,0.1761591652345365
cg24834740,0.0405731112084508,0.0188027078250565
cg24835159,0.8418366328511232,0.4710366406948906
cg24836175,0.0366904989636609,0.0252139238145626
cg24838010,0.1081562702331317,0.102146696628081
cg24840099,0.3374139356622081,0.2662847740850336
cg24841244,0.7950809534605989,0.1997050528648739
cg24844534,0.0344004161767949,0.0199669424457135
cg24845207,0.944723568417496,0.0424837543913871
cg24847163,0.0165450455594387,0.0132156450418398
cg24847572,0.0317857509413421,0.0198233358642779
cg24849648,0.6014859018934972,0.1700170916241697
cg24851490,0.2270339941242033,0.3419501612414561
cg24852661,0.0957994513019704,0.0593804474798061
cg24854010,0.7113617549693201,0.204379594396054
cg24855780,0.7323894543041447,0.2735186691450015
cg24856732,0.0795876354124782,0.0382539253235489
cg24857117,0.0550738650667473,0.0415467549651159
cg24858591,0.0492009042566023,0.0432173424090255
cg24859228,0.0519886828135046,0.0272104628796537
cg24860534,0.3287859764943501,0.2634214428773881
cg24861272,0.1061184365326464,0.1480641401716126
cg24862483,0.1351013797702107,0.1497555719542713
cg24867501,0.7586554170851926,0.1484442321348147
cg24870273,0.7449417134632207,0.163061154843619
cg24870391,0.79186712605759,0.1662389151569356
cg24873414,0.0712031861018372,0.0695002906150081
cg24874111,0.0487566736428957,0.038477611943357
cg24877842,0.480478218160038,0.1842990316707792
cg24879335,0.1562852747011348,0.0949060852502906
cg24879595,0.0447171472810315,0.0735629423040413
cg24880821,0.0436746508892335,0.036260173932174
cg24881834,0.1587795797951567,0.1014118426354061
cg24883276,0.0361520894893887,0.0319068772656992
cg24883732,0.9097962466826408,0.069270639263711
cg24886748,0.0350496968799076,0.0258866670745992
cg24887211,0.8091123398075482,0.0864438064895445
cg24888049,0.5662158058640128,0.1746123344085347
cg24889744,0.1054354333325542,0.0728798151855291
cg24890043,0.0211965712925082,0.0200245364134191
cg24890286,0.9238259417640102,0.0758567050834346
cg24890446,0.0609197807724238,0.0375861461468071
cg24891133,0.0589092981733527,0.0591395205362214
cg24892510,0.0611291703093256,0.0581251565047433
cg24893837,0.6225897192003106,0.222330696470967
cg24895052,0.8361022631235726,0.0591798431706803
cg24896109,0.0299387669831016,0.0126827542973267
cg24898753,0.1330663748647474,0.0979516040680645
cg24898863,0.297535506472482,0.2109707682511415
cg24899750,0.6103694815315647,0.1225584847269125
cg24901042,0.1162011834460862,0.114506295076853
cg24903376,0.0699885414250146,0.0362792536277429
cg24904765,0.0572478283544106,0.032883454545333
cg24905739,0.0304979203719519,0.0158389303228743
cg24906202,0.0965334323534345,0.0682068118804242
cg24908499,0.0569335876741595,0.0300783643087421
cg24909445,0.0411722186783507,0.01996363591684
cg24909737,0.0541154025695475,0.0302497035676054
cg24909975,0.0612256575505649,0.0465191939979597
cg24910675,0.0922215121470945,0.114391478492999
cg24911803,0.0687525202355627,0.0248635046305392
cg24914860,0.0722554285789854,0.0585441054307859
cg24916177,0.0773669627212884,0.0580053451114932
cg24917645,0.059785000674519,0.0296806175647988
cg24919884,0.8514601313985428,0.0799316840994635
cg24919972,0.1664674238611453,0.0835610800565395
cg24921089,0.2175230132530696,0.1391592301196486
cg24921858,0.5315499348700068,0.2228779963483715
cg24923526,0.029290535101124,0.0143195226956424
cg24924631,0.8837407390997334,0.098275229042301
cg24924779,0.0685732373971783,0.0511394725080414
cg24926042,0.7219054177408701,0.2036658267899909
cg24926276,0.4894044876518384,0.2913286748876771
cg24928378,0.0773037496668279,0.0453444187290221
cg24928687,0.8943381014911596,0.0650504660018509
cg24929737,0.0435934779181336,0.0345135069999403
cg24929834,0.8292634286478862,0.0911603150620858
cg24930915,0.0794431920887648,0.0319407347704403
cg24935900,0.0783895533171026,0.0367284019175162
cg24936630,0.0382616716651913,0.0359079335728207
cg24937706,0.0361769749918123,0.0139158196800042
cg24938727,0.2642021756632795,0.1148425339505795
cg24939733,0.8130502798664663,0.3093527415482071
cg24946133,0.0744531727589304,0.029497609090699
cg24946408,0.0372224884247192,0.0141168689003621
cg24947394,0.0292759881960426,0.0139504698515214
cg24949049,0.9373213537040614,0.1056928590092566
cg24949344,0.0342581861153322,0.0371065417172462
cg24951114,0.035885624253422,0.0141819042202197
cg24956866,0.4069940207615594,0.3950303956343949
cg24957950,0.0905231893751068,0.0958041071553879
cg24958765,0.0412551021263329,0.0229689506448257
cg24959428,0.8268564640755778,0.1496100463315909
cg24964368,0.2541864011268286,0.2592437326577153
cg24965984,0.0673325275797606,0.0431551669951374
cg24966460,0.0662806495936482,0.0526390889254014
cg24968336,0.1095509627369465,0.0581651473971526
cg24968786,0.0489569752713587,0.0267664947729804
cg24971490,0.0507184988307992,0.0251282569577052
cg24974130,0.0298971469002288,0.017958185201763
cg24974477,0.0455419864535477,0.026616441631208
cg24975769,0.025233896636077,0.0119003314817716
cg24975842,0.4855484540845376,0.0984004516221817
cg24977027,0.8325198472979296,0.1238634111743191
cg24977709,0.0443817549149612,0.0145631960558115
cg24979630,0.0426309888951716,0.0570231280778945
cg24980458,0.0365810318263955,0.0171808203780483
cg24980583,0.0342529593475553,0.0143614920250303
cg24981018,0.4303365954404665,0.1795808514920263
cg24983959,0.0478602484351162,0.0182611347416097
cg24986572,0.0371025596409307,0.0142050975635152
cg24986868,0.3415898875087262,0.1688158342640147
cg24987170,0.0478605378393992,0.0304645569817427
cg24989962,0.0939099248458058,0.0901260628537899
cg24991452,0.0269171849278986,0.0123136976596731
cg24994350,0.0776156841118624,0.0630824332244699
cg24995240,0.0579771886218901,0.1171454561496928
cg24995381,0.9117868793674836,0.0292601939856415
cg24995798,0.0640862739041977,0.0348094718301062
cg24997562,0.0434734008494453,0.057577934437077
cg24997944,0.0437791394481752,0.0302889525648547
cg24999727,0.8335618692117728,0.1624146395568129
cg24999924,0.0488971596875421,0.0595346712958684
cg25003924,0.737044673791754,0.2606483263991228
cg25004981,0.8696504493325914,0.1536156885199311
cg25006823,0.4370911079380734,0.1633472112431034
cg25007250,0.9287894412015794,0.0594127453672385
cg25007680,0.0496608573617205,0.0271158252828685
cg25010118,0.0663606701525643,0.0385360293832505
cg25011395,0.7104236542171893,0.2124014441722654
cg25013053,0.8642990583581764,0.0844138733723722
cg25013058,0.0565619661892471,0.0353041018558426
cg25013838,0.8804497097222177,0.0562534396854009
cg25013852,0.0606189614095225,0.0389255556282916
cg25014318,0.0761854745562803,0.0416769838474403
cg25017250,0.6954203728673211,0.1657070657196204
cg25017837,0.0343446269408575,0.0148035380492052
cg25018329,0.0597189829962409,0.0308828946086107
cg25018755,0.0625328393791195,0.0461889582465007
cg25018881,0.8252143733032722,0.1736633121595622
cg25020204,0.74794415375836,0.141557878742965
cg25020459,0.0428356350757694,0.0317618698099226
cg25021247,0.4870046216668977,0.1611095392286217
cg25022327,0.9122846580510536,0.0694077504694421
cg25023057,0.0469428750788177,0.0258646052927494
cg25023245,0.0429877570725857,0.0190181207984651
cg25023829,0.8834600566305724,0.0692153810703792
cg25023941,0.8964523874854438,0.0380128981524108
cg25023994,0.0488891446908861,0.2803791446368591
cg25026013,0.021476472223246,0.0283858611481379
cg25026754,0.0458813766300659,0.0386735458955904
cg25028542,0.2177637740962628,0.1122344074616862
cg25033144,0.9022394349897642,0.0630945400065201
cg25033993,0.1422316006692917,0.0756011570021808
cg25034557,0.0539142614618225,0.0404473354429592
cg25040733,0.1117371927697757,0.0535808164472721
cg25040783,0.0984855191751634,0.0779262596278155
cg25041148,0.0253740886956212,0.0220318386335074
cg25041439,0.7473373477718904,0.1205327043512742
cg25043279,0.8722309241592898,0.1015534293514546
cg25044651,0.1416345929162011,0.1166393207338936
cg25047001,0.0587575626062362,0.0284693027851732
cg25047102,0.0519318616009115,0.0365389511178908
cg25047378,0.0557651231592423,0.0249984041092027
cg25048564,0.0884980845208184,0.0500839848741527
cg25050026,0.1526573437942973,0.1485742144935094
cg25053891,0.0659957626085496,0.0303185430508541
cg25054311,0.0918145375246273,0.0495074748334615
cg25055403,0.0300294006816388,0.018645052076155
cg25055477,0.0654294207494846,0.0291011351054489
